time,A,B,P12,P23,current_lorry
0.25,0.0,0.0,2.5,0.0,12
0.333,0.0,0.0,2.5,2.5,12
0.417,0.0,2.5,5.0,2.5,12
0.5,0.0,2.5,5.0,5.0,12
0.583,0.0,2.5,5.0,5.0,12
0.667,0.0,2.5,7.5,7.5,12
0.75,2.5,5.0,7.5,7.5,12
0.833,2.5,5.0,7.5,7.5,12
0.917,2.5,7.5,7.5,7.5,12
1.0,5.0,7.5,10.0,7.5,12
1.083,7.5,7.5,10.0,10.0,12
1.167,7.5,7.5,10.0,10.0,12
1.25,7.5,7.5,12.5,10.0,12
1.333,10.0,10.0,12.5,12.5,12
1.417,10.0,10.0,12.5,12.5,12
1.5,10.0,12.5,15.0,12.5,12
1.583,12.5,12.5,15.0,15.0,12
1.667,12.5,12.5,15.0,15.0,12
1.75,12.5,15.0,17.5,15.0,12
1.833,15.0,15.0,17.5,15.0,12
1.917,15.0,15.0,17.5,15.0,12
2.0,15.0,15.0,20.0,15.0,12
2.083,17.5,15.0,20.0,17.5,12
2.167,17.5,17.5,20.0,17.5,12
2.25,17.5,17.5,22.5,17.5,12
2.333,17.5,17.5,22.5,22.5,12
2.417,17.5,20.0,22.5,22.5,12
2.5,17.5,20.0,25.0,22.5,12
2.583,17.5,22.5,25.0,25.0,12
2.667,17.5,22.5,25.0,25.0,11
2.75,17.5,22.5,25.0,27.5,11
2.833,20.0,25.0,27.5,27.5,11
2.917,20.0,27.5,27.5,27.5,11
3.0,20.0,27.5,27.5,27.5,11
3.083,20.0,27.5,27.5,30.0,11
3.167,22.5,30.0,27.5,30.0,11
3.25,22.5,30.0,27.5,30.0,11
3.333,22.5,30.0,27.5,30.0,11
3.417,22.5,32.5,30.0,30.0,11
3.5,22.5,32.5,30.0,30.0,11
3.583,25.0,32.5,30.0,32.5,11
3.667,25.0,32.5,30.0,32.5,11
3.75,25.0,35.0,32.5,35.0,11
3.833,27.5,35.0,32.5,35.0,11
3.917,27.5,35.0,32.5,35.0,11
4.0,27.5,35.0,32.5,35.0,11
4.083,27.5,37.5,32.5,35.0,11
4.167,27.5,37.5,35.0,35.0,11
4.25,30.0,37.5,35.0,35.0,11
4.333,30.0,37.5,35.0,37.5,10
4.417,30.0,37.5,35.0,37.5,10
4.5,30.0,37.5,37.5,37.5,10
4.583,30.0,40.0,37.5,40.0,10
4.667,30.0,40.0,37.5,40.0,10
4.75,30.0,42.5,37.5,40.0,10
4.833,32.5,42.5,40.0,42.5,10
4.917,32.5,42.5,40.0,42.5,10
5.0,32.5,45.0,40.0,42.5,10
5.083,32.5,45.0,40.0,42.5,10
5.167,32.5,45.0,40.0,42.5,10
5.25,32.5,45.0,40.0,42.5,10
5.333,35.0,45.0,40.0,42.5,10
5.417,35.0,45.0,42.5,45.0,10
5.5,35.0,47.5,42.5,45.0,10
5.583,35.0,47.5,42.5,47.5,10
5.667,35.0,47.5,42.5,47.5,10
5.75,35.0,50.0,42.5,47.5,10
5.833,35.0,50.0,42.5,50.0,10
5.917,35.0,50.0,45.0,50.0,10
6.0,35.0,52.5,45.0,50.0,10
6.083,37.5,52.5,45.0,52.5,10
6.167,37.5,52.5,45.0,52.5,10
6.25,37.5,55.0,45.0,52.5,10
6.333,37.5,55.0,45.0,52.5,10
6.417,37.5,55.0,47.5,55.0,10
6.5,40.0,57.5,47.5,55.0,10
6.583,40.0,57.5,47.5,55.0,10
6.667,40.0,60.0,47.5,55.0,10
6.75,40.0,60.0,47.5,57.5,10
6.833,40.0,60.0,47.5,57.5,10
6.917,40.0,60.0,50.0,57.5,10
7.0,42.5,62.5,50.0,60.0,11
7.083,42.5,62.5,50.0,60.0,11
7.167,42.5,62.5,50.0,60.0,11
7.25,42.5,62.5,50.0,60.0,11
7.333,42.5,65.0,52.5,62.5,11
7.417,42.5,67.5,52.5,65.0,11
7.5,45.0,67.5,52.5,65.0,11
7.583,45.0,67.5,52.5,65.0,11
7.667,45.0,67.5,52.5,65.0,11
7.75,45.0,67.5,52.5,65.0,11
7.833,45.0,70.0,55.0,65.0,11
7.917,45.0,70.0,55.0,65.0,11
8.0,47.5,70.0,55.0,65.0,11
8.083,47.5,70.0,55.0,65.0,11
8.167,50.0,70.0,57.5,65.0,11
8.25,50.0,70.0,57.5,67.5,11
8.333,52.5,72.5,57.5,67.5,11
8.417,52.5,72.5,60.0,67.5,11
8.5,52.5,72.5,60.0,67.5,11
8.583,55.0,72.5,60.0,67.5,11
8.667,55.0,72.5,62.5,67.5,11
8.75,57.5,72.5,62.5,70.0,11
8.833,57.5,72.5,62.5,70.0,11
8.917,57.5,75.0,65.0,70.0,11
9.0,60.0,75.0,65.0,70.0,11
9.083,60.0,75.0,65.0,72.5,11
9.167,60.0,77.5,65.0,72.5,11
9.25,60.0,77.5,65.0,72.5,11
9.333,60.0,77.5,65.0,72.5,11
9.417,60.0,77.5,67.5,75.0,11
9.5,62.5,80.0,67.5,75.0,11
9.583,62.5,80.0,67.5,75.0,11
9.667,62.5,80.0,67.5,77.5,11
9.75,62.5,82.5,67.5,77.5,11
9.833,62.5,82.5,70.0,80.0,11
9.917,62.5,82.5,70.0,80.0,11
10.0,65.0,85.0,70.0,80.0,11
10.083,65.0,87.5,70.0,80.0,11
10.167,65.0,87.5,70.0,80.0,11
10.25,65.0,87.5,70.0,80.0,11
10.333,67.5,87.5,72.5,82.5,11
10.417,67.5,87.5,72.5,82.5,11
10.5,67.5,90.0,75.0,85.0,11
10.583,67.5,90.0,75.0,85.0,11
10.667,67.5,90.0,75.0,85.0,11
10.75,70.0,92.5,75.0,87.5,11
10.833,70.0,92.5,77.5,87.5,12
10.917,70.0,95.0,77.5,87.5,12
11.0,70.0,95.0,77.5,87.5,12
11.083,75.0,95.0,77.5,87.5,12
11.167,75.0,95.0,80.0,87.5,12
11.25,75.0,95.0,80.0,90.0,12
11.333,77.5,95.0,80.0,90.0,12
11.417,77.5,97.5,82.5,90.0,12
11.5,80.0,97.5,82.5,90.0,12
11.583,80.0,97.5,82.5,92.5,12
11.667,80.0,100.0,85.0,92.5,12
11.75,82.5,100.0,85.0,92.5,12
11.833,82.5,100.0,85.0,92.5,12
11.917,82.5,100.0,87.5,92.5,12
12.0,85.0,100.0,87.5,97.5,12
