time,A,B,P12,P23,current_lorry
0.25,0.0,0.0,2.5,0.0,12
0.333,0.0,0.0,2.5,2.5,12
0.417,0.0,2.5,5.0,2.5,12
0.5,0.0,2.5,5.0,5.0,12
0.583,0.0,2.5,5.0,5.0,12
0.667,0.0,2.5,7.5,7.5,12
0.75,2.5,5.0,7.5,7.5,12
0.833,2.5,5.0,7.5,7.5,12
0.917,2.5,7.5,7.5,7.5,12
1.0,5.0,7.5,10.0,7.5,12
1.083,7.5,7.5,10.0,10.0,12
1.167,7.5,7.5,10.0,10.0,12
1.25,7.5,7.5,12.5,10.0,12
1.333,10.0,10.0,12.5,12.5,12
1.417,10.0,10.0,12.5,12.5,11
1.5,10.0,12.5,15.0,12.5,11
1.583,10.0,12.5,15.0,15.0,11
1.667,10.0,15.0,15.0,15.0,11
1.75,10.0,15.0,15.0,15.0,11
1.833,10.0,15.0,15.0,17.5,11
1.917,10.0,15.0,17.5,17.5,11
2.0,10.0,17.5,17.5,17.5,11
2.083,10.0,17.5,17.5,17.5,11
2.167,12.5,17.5,17.5,20.0,11
2.25,12.5,17.5,17.5,20.0,11
2.333,12.5,17.5,17.5,20.0,11
2.417,12.5,17.5,17.5,20.0,11
2.5,12.5,20.0,17.5,20.0,11
2.583,12.5,20.0,17.5,20.0,11
2.667,12.5,20.0,17.5,20.0,11
2.75,12.5,20.0,17.5,20.0,11
2.833,12.5,20.0,20.0,20.0,11
2.917,15.0,20.0,20.0,20.0,10
3.0,15.0,20.0,20.0,22.5,10
3.083,15.0,20.0,22.5,22.5,10
3.167,15.0,22.5,22.5,22.5,10
3.25,15.0,22.5,22.5,25.0,10
3.333,15.0,25.0,22.5,25.0,10
3.417,15.0,25.0,22.5,25.0,10
3.5,15.0,25.0,22.5,25.0,10
3.583,15.0,25.0,22.5,25.0,10
3.667,15.0,25.0,22.5,25.0,10
3.75,15.0,25.0,22.5,25.0,10
3.833,15.0,25.0,22.5,25.0,10
3.917,17.5,25.0,25.0,25.0,10
4.0,17.5,25.0,25.0,25.0,10
4.083,17.5,25.0,25.0,25.0,10
4.167,17.5,25.0,25.0,25.0,10
4.25,17.5,25.0,25.0,25.0,10
4.333,20.0,25.0,27.5,27.5,9
4.417,22.5,27.5,27.5,27.5,9
4.5,22.5,30.0,27.5,27.5,9
4.583,22.5,30.0,27.5,27.5,9
4.667,22.5,30.0,27.5,27.5,9
4.75,22.5,30.0,27.5,27.5,9
4.833,22.5,30.0,30.0,27.5,9
4.917,22.5,30.0,30.0,30.0,9
5.0,22.5,30.0,30.0,30.0,9
5.083,22.5,30.0,30.0,30.0,9
5.167,25.0,32.5,30.0,32.5,8
5.25,25.0,32.5,30.0,32.5,8
5.333,25.0,32.5,30.0,32.5,8
5.417,25.0,32.5,30.0,32.5,8
5.5,25.0,32.5,30.0,32.5,8
5.583,25.0,32.5,32.5,32.5,8
5.667,25.0,35.0,32.5,32.5,8
5.75,25.0,35.0,32.5,32.5,8
5.833,25.0,35.0,32.5,32.5,8
5.917,25.0,35.0,32.5,32.5,8
6.0,27.5,35.0,32.5,32.5,8
6.083,27.5,35.0,32.5,32.5,8
6.167,27.5,35.0,32.5,32.5,8
6.25,30.0,35.0,32.5,32.5,8
6.333,30.0,35.0,32.5,32.5,8
6.417,32.5,35.0,35.0,35.0,8
6.5,35.0,35.0,35.0,35.0,8
6.583,35.0,37.5,35.0,35.0,9
6.667,35.0,37.5,35.0,35.0,8
6.75,35.0,37.5,35.0,35.0,8
6.833,35.0,37.5,35.0,35.0,9
6.917,35.0,37.5,37.5,35.0,9
7.0,37.5,37.5,37.5,35.0,9
7.083,37.5,37.5,40.0,37.5,9
7.167,37.5,37.5,40.0,37.5,9
7.25,40.0,40.0,40.0,37.5,9
7.333,40.0,40.0,40.0,37.5,9
7.417,40.0,40.0,40.0,37.5,7
7.5,40.0,40.0,40.0,37.5,7
7.583,40.0,40.0,40.0,37.5,7
7.667,40.0,40.0,40.0,37.5,7
7.75,40.0,40.0,42.5,37.5,7
7.833,40.0,40.0,42.5,37.5,7
7.917,42.5,40.0,42.5,40.0,7
8.0,42.5,40.0,42.5,40.0,7
8.083,42.5,40.0,42.5,40.0,7
8.167,42.5,42.5,42.5,40.0,7
8.25,42.5,42.5,45.0,40.0,7
8.333,42.5,42.5,45.0,40.0,8
8.417,45.0,42.5,45.0,40.0,8
8.5,45.0,42.5,45.0,40.0,8
8.583,47.5,42.5,45.0,40.0,8
8.667,47.5,42.5,47.5,40.0,8
8.75,47.5,42.5,47.5,40.0,8
8.833,50.0,42.5,47.5,40.0,7
8.917,50.0,42.5,50.0,40.0,7
9.0,50.0,42.5,50.0,42.5,7
9.083,52.5,45.0,52.5,42.5,7
9.167,52.5,45.0,52.5,42.5,7
9.25,52.5,45.0,52.5,42.5,7
9.333,52.5,45.0,52.5,42.5,7
9.417,52.5,45.0,52.5,42.5,7
9.5,52.5,45.0,52.5,45.0,7
9.583,52.5,45.0,55.0,45.0,8
9.667,52.5,47.5,55.0,45.0,8
9.75,52.5,47.5,55.0,47.5,8
9.833,52.5,50.0,55.0,47.5,8
9.917,52.5,50.0,55.0,47.5,8
10.0,52.5,50.0,55.0,47.5,8
10.083,52.5,50.0,57.5,47.5,8
10.167,52.5,50.0,57.5,50.0,8
10.25,52.5,50.0,57.5,50.0,8
10.333,52.5,52.5,57.5,50.0,8
10.417,52.5,52.5,57.5,50.0,8
10.5,52.5,52.5,57.5,50.0,8
10.583,52.5,52.5,57.5,50.0,8
10.667,52.5,52.5,57.5,50.0,9
10.75,52.5,52.5,57.5,50.0,9
10.833,52.5,52.5,57.5,50.0,9
10.917,55.0,52.5,57.5,52.5,10
11.0,55.0,55.0,57.5,52.5,10
11.083,55.0,55.0,57.5,52.5,10
11.167,55.0,55.0,57.5,52.5,10
11.25,55.0,55.0,57.5,52.5,10
11.333,55.0,57.5,57.5,52.5,10
11.417,55.0,57.5,60.0,55.0,10
11.5,57.5,57.5,60.0,55.0,9
11.583,57.5,57.5,60.0,55.0,9
11.667,57.5,57.5,60.0,55.0,9
11.75,57.5,60.0,60.0,55.0,9
11.833,57.5,60.0,62.5,55.0,9
11.917,57.5,60.0,62.5,57.5,9
12.0,57.5,60.0,62.5,57.5,9
