time,A,B,P12,P23,current_lorry
0.25,0.0,0.0,2.5,0.0,12
0.333,0.0,0.0,2.5,2.5,12
0.417,0.0,2.5,5.0,2.5,12
0.5,0.0,2.5,5.0,5.0,12
0.583,0.0,2.5,5.0,5.0,12
0.667,0.0,2.5,7.5,7.5,12
0.75,2.5,5.0,7.5,7.5,12
0.833,2.5,5.0,7.5,7.5,12
0.917,2.5,7.5,7.5,7.5,12
1.0,5.0,7.5,10.0,7.5,12
1.083,7.5,7.5,10.0,10.0,12
1.167,7.5,7.5,10.0,10.0,12
1.25,7.5,7.5,12.5,10.0,12
1.333,10.0,10.0,12.5,12.5,12
1.417,10.0,10.0,12.5,12.5,12
1.5,10.0,12.5,15.0,12.5,12
1.583,12.5,12.5,15.0,15.0,12
1.667,12.5,12.5,15.0,15.0,12
1.75,12.5,15.0,17.5,15.0,12
1.833,15.0,15.0,17.5,15.0,12
1.917,15.0,15.0,17.5,15.0,12
2.0,15.0,15.0,20.0,15.0,12
2.083,17.5,15.0,20.0,17.5,12
2.167,17.5,17.5,20.0,17.5,12
2.25,17.5,17.5,22.5,17.5,12
2.333,17.5,17.5,22.5,22.5,12
2.417,17.5,20.0,22.5,22.5,12
2.5,17.5,20.0,25.0,22.5,12
2.583,17.5,22.5,25.0,25.0,12
2.667,17.5,25.0,25.0,25.0,12
2.75,20.0,25.0,25.0,25.0,12
2.833,20.0,25.0,27.5,25.0,12
2.917,22.5,25.0,27.5,25.0,12
3.0,22.5,25.0,30.0,27.5,12
3.083,25.0,25.0,30.0,27.5,12
3.167,25.0,27.5,30.0,27.5,12
3.25,25.0,27.5,32.5,27.5,12
3.333,27.5,30.0,32.5,27.5,12
3.417,27.5,30.0,32.5,30.0,12
3.5,27.5,30.0,35.0,30.0,12
3.583,30.0,30.0,35.0,32.5,12
3.667,30.0,32.5,35.0,32.5,12
3.75,30.0,35.0,37.5,32.5,12
3.833,30.0,35.0,37.5,35.0,12
3.917,32.5,35.0,37.5,35.0,12
4.0,32.5,37.5,40.0,35.0,12
4.083,32.5,37.5,40.0,37.5,11
4.167,32.5,37.5,40.0,37.5,11
4.25,32.5,37.5,42.5,37.5,11
4.333,32.5,40.0,42.5,37.5,11
4.417,32.5,40.0,42.5,37.5,11
4.5,32.5,40.0,42.5,37.5,11
4.583,32.5,40.0,45.0,40.0,11
4.667,32.5,40.0,45.0,40.0,11
4.75,32.5,40.0,45.0,40.0,11
4.833,32.5,40.0,45.0,40.0,11
4.917,32.5,40.0,45.0,40.0,11
5.0,35.0,42.5,45.0,40.0,11
5.083,35.0,42.5,47.5,40.0,11
5.167,35.0,42.5,47.5,40.0,11
5.25,35.0,42.5,47.5,42.5,11
5.333,35.0,42.5,47.5,42.5,11
5.417,35.0,45.0,47.5,42.5,11
5.5,35.0,45.0,47.5,42.5,11
5.583,35.0,45.0,50.0,45.0,11
5.667,35.0,45.0,50.0,45.0,11
5.75,35.0,45.0,50.0,45.0,11
5.833,35.0,45.0,50.0,45.0,11
5.917,35.0,47.5,50.0,45.0,11
6.0,35.0,47.5,50.0,45.0,11
6.083,35.0,47.5,50.0,45.0,11
6.167,37.5,47.5,52.5,45.0,11
6.25,37.5,47.5,52.5,45.0,11
6.333,37.5,47.5,52.5,45.0,11
6.417,37.5,47.5,52.5,45.0,11
6.5,37.5,47.5,55.0,45.0,11
6.583,37.5,47.5,55.0,45.0,11
6.667,37.5,47.5,55.0,45.0,11
6.75,37.5,47.5,55.0,47.5,11
6.833,37.5,50.0,55.0,47.5,11
6.917,37.5,50.0,55.0,47.5,11
7.0,37.5,50.0,55.0,47.5,11
7.083,37.5,50.0,57.5,47.5,11
7.167,37.5,50.0,57.5,47.5,11
7.25,37.5,50.0,57.5,47.5,11
7.333,40.0,50.0,57.5,47.5,11
7.417,40.0,50.0,57.5,50.0,11
7.5,40.0,52.5,60.0,50.0,11
7.583,40.0,52.5,60.0,50.0,11
7.667,40.0,52.5,60.0,50.0,10
7.75,40.0,52.5,60.0,50.0,10
7.833,40.0,52.5,60.0,50.0,10
7.917,40.0,52.5,60.0,50.0,9
8.0,40.0,52.5,62.5,50.0,9
8.083,40.0,52.5,62.5,50.0,9
8.167,40.0,52.5,62.5,50.0,9
8.25,40.0,52.5,62.5,50.0,9
8.333,40.0,52.5,62.5,50.0,9
8.417,42.5,52.5,62.5,50.0,9
8.5,42.5,52.5,62.5,50.0,9
8.583,42.5,52.5,62.5,52.5,9
8.667,42.5,55.0,65.0,52.5,9
8.75,42.5,55.0,65.0,52.5,9
8.833,42.5,57.5,65.0,55.0,9
8.917,42.5,57.5,65.0,55.0,9
9.0,42.5,57.5,65.0,55.0,9
9.083,42.5,57.5,65.0,55.0,9
9.167,42.5,57.5,65.0,55.0,9
9.25,42.5,57.5,67.5,55.0,9
9.333,45.0,57.5,67.5,55.0,9
9.417,45.0,60.0,67.5,55.0,9
9.5,45.0,60.0,67.5,55.0,9
9.583,45.0,60.0,67.5,57.5,9
9.667,45.0,60.0,70.0,57.5,9
9.75,45.0,60.0,70.0,57.5,9
9.833,45.0,60.0,70.0,57.5,9
9.917,45.0,62.5,70.0,57.5,9
10.0,45.0,62.5,70.0,57.5,9
10.083,45.0,62.5,70.0,57.5,9
10.167,47.5,62.5,72.5,57.5,9
10.25,47.5,62.5,72.5,57.5,9
10.333,47.5,62.5,72.5,57.5,9
10.417,47.5,62.5,72.5,57.5,8
10.5,50.0,62.5,75.0,57.5,8
10.583,50.0,62.5,75.0,57.5,8
10.667,50.0,62.5,75.0,57.5,8
10.75,50.0,62.5,75.0,60.0,8
10.833,52.5,62.5,77.5,60.0,8
10.917,52.5,62.5,77.5,60.0,7
11.0,52.5,62.5,77.5,60.0,7
11.083,52.5,65.0,77.5,60.0,7
11.167,52.5,65.0,77.5,60.0,7
11.25,52.5,65.0,77.5,60.0,7
11.333,52.5,65.0,77.5,60.0,7
11.417,52.5,65.0,77.5,62.5,7
11.5,52.5,65.0,77.5,62.5,6
11.583,52.5,65.0,77.5,62.5,6
11.667,52.5,67.5,77.5,62.5,6
11.75,52.5,67.5,77.5,62.5,6
11.833,52.5,67.5,77.5,62.5,6
11.917,52.5,67.5,77.5,65.0,6
12.0,52.5,67.5,80.0,65.0,7
