time,A,B,P12,P23,current_lorry
0.25,0.0,0.0,2.5,0.0,12
0.333,0.0,0.0,2.5,2.5,12
0.417,0.0,2.5,5.0,2.5,12
0.5,0.0,2.5,5.0,5.0,12
0.583,0.0,2.5,5.0,5.0,12
0.667,0.0,2.5,7.5,7.5,12
0.75,2.5,5.0,7.5,7.5,12
0.833,2.5,5.0,7.5,7.5,12
0.917,2.5,7.5,7.5,7.5,12
1.0,5.0,7.5,10.0,7.5,12
1.083,7.5,7.5,10.0,10.0,12
1.167,7.5,7.5,10.0,10.0,12
1.25,7.5,7.5,12.5,10.0,12
1.333,10.0,10.0,12.5,12.5,12
1.417,10.0,10.0,12.5,12.5,12
1.5,10.0,12.5,15.0,12.5,12
1.583,12.5,12.5,15.0,15.0,12
1.667,12.5,12.5,15.0,15.0,12
1.75,12.5,15.0,17.5,15.0,12
1.833,15.0,15.0,17.5,15.0,11
1.917,15.0,15.0,17.5,15.0,11
2.0,15.0,15.0,20.0,15.0,11
2.083,17.5,15.0,20.0,17.5,11
2.167,17.5,17.5,20.0,17.5,11
2.25,17.5,17.5,22.5,17.5,11
2.333,17.5,17.5,22.5,20.0,11
2.417,20.0,17.5,22.5,20.0,11
2.5,20.0,20.0,25.0,20.0,11
2.583,22.5,20.0,25.0,22.5,11
2.667,22.5,22.5,25.0,22.5,11
2.75,22.5,22.5,27.5,22.5,11
2.833,22.5,22.5,27.5,22.5,11
2.917,22.5,22.5,27.5,25.0,11
3.0,22.5,25.0,27.5,25.0,11
3.083,22.5,25.0,30.0,25.0,11
3.167,25.0,25.0,30.0,30.0,11
3.25,25.0,27.5,30.0,30.0,11
3.333,25.0,27.5,30.0,30.0,11
3.417,25.0,30.0,30.0,32.5,11
3.5,27.5,30.0,32.5,32.5,11
3.583,27.5,32.5,32.5,32.5,11
3.667,27.5,35.0,32.5,32.5,11
3.75,30.0,35.0,32.5,32.5,11
3.833,30.0,35.0,35.0,35.0,11
3.917,30.0,35.0,35.0,35.0,11
4.0,30.0,35.0,35.0,35.0,11
4.083,30.0,37.5,35.0,37.5,11
4.167,30.0,37.5,37.5,37.5,11
4.25,32.5,40.0,37.5,40.0,11
4.333,32.5,40.0,37.5,40.0,10
4.417,32.5,42.5,40.0,40.0,10
4.5,32.5,42.5,40.0,42.5,10
4.583,35.0,42.5,40.0,42.5,10
4.667,35.0,45.0,42.5,42.5,10
4.75,35.0,45.0,42.5,42.5,10
4.833,35.0,45.0,42.5,45.0,10
4.917,35.0,47.5,42.5,45.0,10
5.0,37.5,47.5,42.5,45.0,10
5.083,37.5,47.5,42.5,45.0,10
5.167,37.5,47.5,45.0,45.0,10
5.25,40.0,47.5,45.0,47.5,10
5.333,40.0,50.0,47.5,47.5,10
5.417,40.0,50.0,47.5,47.5,10
5.5,40.0,50.0,47.5,50.0,10
5.583,40.0,52.5,50.0,50.0,10
5.667,40.0,52.5,50.0,52.5,10
5.75,42.5,52.5,50.0,52.5,10
5.833,42.5,55.0,50.0,52.5,10
5.917,42.5,55.0,52.5,52.5,10
6.0,45.0,55.0,52.5,55.0,10
6.083,45.0,57.5,52.5,55.0,10
6.167,45.0,57.5,55.0,55.0,10
6.25,45.0,57.5,55.0,57.5,10
6.333,45.0,60.0,55.0,57.5,10
6.417,45.0,60.0,57.5,57.5,10
6.5,45.0,60.0,57.5,60.0,10
6.583,45.0,62.5,57.5,60.0,10
6.667,45.0,62.5,60.0,62.5,10
6.75,45.0,65.0,60.0,62.5,10
6.833,45.0,65.0,60.0,62.5,10
6.917,47.5,65.0,60.0,62.5,10
7.0,47.5,67.5,62.5,62.5,10
7.083,47.5,67.5,62.5,65.0,10
7.167,50.0,67.5,62.5,65.0,9
7.25,50.0,70.0,65.0,65.0,9
7.333,50.0,70.0,65.0,67.5,8
7.417,50.0,72.5,65.0,67.5,8
7.5,50.0,72.5,65.0,67.5,8
7.583,50.0,72.5,65.0,67.5,8
7.667,50.0,72.5,67.5,67.5,8
7.75,50.0,72.5,67.5,67.5,8
7.833,52.5,72.5,67.5,67.5,8
7.917,52.5,72.5,67.5,67.5,8
8.0,55.0,72.5,70.0,70.0,8
8.083,55.0,72.5,70.0,70.0,8
8.167,55.0,75.0,70.0,70.0,8
8.25,55.0,75.0,72.5,70.0,8
8.333,55.0,75.0,72.5,72.5,8
8.417,55.0,77.5,72.5,72.5,8
8.5,55.0,77.5,72.5,72.5,8
8.583,57.5,77.5,72.5,72.5,8
8.667,57.5,77.5,75.0,75.0,8
8.75,57.5,80.0,75.0,75.0,8
8.833,57.5,80.0,75.0,75.0,8
8.917,57.5,80.0,75.0,75.0,8
9.0,57.5,80.0,75.0,75.0,7
9.083,57.5,80.0,75.0,75.0,7
9.167,60.0,80.0,77.5,75.0,7
9.25,60.0,80.0,77.5,77.5,7
9.333,60.0,80.0,77.5,77.5,7
9.417,60.0,80.0,80.0,77.5,8
9.5,60.0,82.5,80.0,80.0,8
9.583,60.0,85.0,80.0,80.0,8
9.667,60.0,85.0,80.0,80.0,8
9.75,60.0,85.0,80.0,80.0,8
9.833,60.0,85.0,80.0,82.5,8
9.917,62.5,87.5,80.0,82.5,8
10.0,62.5,87.5,80.0,82.5,8
10.083,62.5,90.0,80.0,82.5,8
10.167,62.5,90.0,82.5,82.5,8
10.25,65.0,90.0,82.5,82.5,9
10.333,65.0,90.0,82.5,82.5,9
10.417,65.0,90.0,82.5,82.5,9
10.5,65.0,90.0,85.0,85.0,9
10.583,65.0,90.0,85.0,85.0,9
10.667,65.0,92.5,85.0,87.5,9
10.75,65.0,92.5,85.0,87.5,9
10.833,65.0,92.5,85.0,87.5,9
10.917,65.0,92.5,85.0,87.5,7
11.0,65.0,95.0,85.0,90.0,7
11.083,67.5,95.0,85.0,90.0,7
11.167,67.5,95.0,85.0,90.0,7
11.25,67.5,97.5,87.5,90.0,7
11.333,67.5,97.5,87.5,90.0,7
11.417,70.0,97.5,87.5,90.0,8
11.5,70.0,97.5,87.5,90.0,8
11.583,72.5,97.5,87.5,90.0,8
11.667,72.5,97.5,90.0,90.0,8
11.75,72.5,97.5,90.0,90.0,8
11.833,75.0,97.5,90.0,92.5,7
11.917,75.0,100.0,92.5,92.5,7
12.0,75.0,100.0,92.5,92.5,8
