time,A,B,P12,P23,current_lorry
0.25,0.0,0.0,2.5,0.0,12
0.333,0.0,0.0,2.5,2.5,12
0.417,0.0,2.5,5.0,2.5,12
0.5,0.0,2.5,5.0,5.0,12
0.583,0.0,2.5,5.0,5.0,12
0.667,2.5,2.5,7.5,5.0,12
0.75,2.5,5.0,7.5,7.5,12
0.833,2.5,5.0,7.5,7.5,12
0.917,2.5,7.5,7.5,7.5,12
1.0,2.5,7.5,10.0,10.0,12
1.083,2.5,7.5,10.0,12.5,12
1.167,2.5,10.0,10.0,12.5,12
1.25,2.5,10.0,12.5,12.5,12
1.333,2.5,12.5,12.5,15.0,12
1.417,2.5,15.0,12.5,15.0,12
1.5,2.5,15.0,12.5,17.5,12
1.583,5.0,15.0,15.0,17.5,12
1.667,5.0,17.5,15.0,17.5,12
1.75,7.5,17.5,15.0,17.5,12
1.833,7.5,17.5,15.0,17.5,12
1.917,10.0,17.5,17.5,17.5,12
2.0,12.5,17.5,17.5,20.0,12
2.083,12.5,17.5,20.0,20.0,12
2.167,12.5,20.0,20.0,20.0,12
2.25,15.0,20.0,20.0,22.5,12
2.333,15.0,22.5,20.0,22.5,12
2.417,15.0,22.5,22.5,22.5,12
2.5,17.5,22.5,22.5,25.0,12
2.583,17.5,25.0,22.5,25.0,12
2.667,17.5,25.0,22.5,25.0,12
2.75,20.0,25.0,25.0,25.0,12
2.833,20.0,25.0,25.0,25.0,12
2.917,22.5,25.0,25.0,25.0,11
3.0,22.5,25.0,27.5,27.5,11
3.083,22.5,27.5,27.5,27.5,11
3.167,22.5,27.5,30.0,27.5,11
3.25,25.0,30.0,30.0,30.0,11
3.333,25.0,30.0,30.0,30.0,11
3.417,25.0,30.0,32.5,30.0,11
3.5,25.0,30.0,32.5,30.0,11
3.583,27.5,32.5,32.5,30.0,11
3.667,27.5,32.5,35.0,30.0,11
3.75,30.0,32.5,35.0,30.0,11
3.833,32.5,32.5,35.0,32.5,11
3.917,32.5,32.5,37.5,32.5,11
4.0,32.5,32.5,37.5,35.0,11
4.083,32.5,35.0,37.5,35.0,11
4.167,32.5,37.5,37.5,35.0,11
4.25,35.0,37.5,40.0,35.0,11
4.333,35.0,37.5,40.0,35.0,11
4.417,35.0,37.5,40.0,35.0,11
4.5,37.5,37.5,42.5,35.0,11
4.583,40.0,37.5,42.5,37.5,11
4.667,40.0,40.0,45.0,37.5,11
4.75,40.0,40.0,45.0,40.0,11
4.833,40.0,40.0,45.0,40.0,11
4.917,40.0,42.5,45.0,40.0,11
5.0,42.5,42.5,45.0,40.0,12
5.083,42.5,42.5,47.5,42.5,12
5.167,42.5,45.0,47.5,42.5,12
5.25,45.0,45.0,47.5,45.0,12
5.333,45.0,45.0,47.5,45.0,12
5.417,45.0,47.5,50.0,45.0,12
5.5,47.5,47.5,50.0,45.0,12
5.583,50.0,47.5,50.0,45.0,12
5.667,50.0,47.5,52.5,45.0,12
5.75,52.5,47.5,52.5,47.5,12
5.833,52.5,47.5,52.5,47.5,12
5.917,52.5,50.0,55.0,47.5,12
6.0,55.0,50.0,55.0,50.0,12
6.083,55.0,52.5,55.0,50.0,12
6.167,55.0,52.5,57.5,50.0,12
6.25,57.5,52.5,57.5,50.0,12
6.333,57.5,52.5,57.5,52.5,12
6.417,57.5,55.0,57.5,52.5,11
6.5,57.5,55.0,60.0,52.5,11
6.583,60.0,57.5,60.0,55.0,11
6.667,60.0,57.5,60.0,55.0,11
6.75,60.0,57.5,62.5,55.0,11
6.833,62.5,57.5,62.5,55.0,11
6.917,62.5,60.0,62.5,55.0,11
7.0,62.5,60.0,65.0,55.0,11
7.083,65.0,60.0,65.0,57.5,11
7.167,65.0,60.0,65.0,57.5,11
7.25,65.0,62.5,67.5,57.5,11
7.333,65.0,62.5,67.5,62.5,12
7.417,67.5,62.5,67.5,62.5,12
7.5,67.5,65.0,70.0,62.5,11
7.583,67.5,65.0,70.0,62.5,11
7.667,67.5,65.0,70.0,62.5,11
7.75,67.5,67.5,70.0,62.5,11
7.833,67.5,67.5,70.0,62.5,11
7.917,67.5,67.5,70.0,62.5,10
8.0,67.5,67.5,70.0,62.5,10
8.083,67.5,67.5,70.0,62.5,10
8.167,70.0,67.5,70.0,62.5,10
8.25,70.0,67.5,72.5,62.5,10
8.333,70.0,67.5,72.5,62.5,11
8.417,72.5,67.5,72.5,65.0,11
8.5,72.5,70.0,72.5,65.0,11
8.583,72.5,70.0,75.0,65.0,11
8.667,75.0,70.0,75.0,65.0,11
8.75,75.0,70.0,75.0,67.5,11
8.833,75.0,72.5,77.5,67.5,10
8.917,75.0,72.5,77.5,70.0,10
9.0,75.0,75.0,77.5,70.0,10
9.083,75.0,75.0,77.5,72.5,10
9.167,75.0,75.0,77.5,72.5,10
9.25,75.0,77.5,80.0,72.5,10
9.333,75.0,77.5,80.0,75.0,10
9.417,77.5,80.0,80.0,75.0,10
9.5,77.5,80.0,80.0,75.0,10
9.583,77.5,80.0,80.0,75.0,11
9.667,80.0,80.0,82.5,77.5,11
9.75,80.0,82.5,82.5,77.5,11
9.833,80.0,82.5,82.5,80.0,11
9.917,80.0,85.0,82.5,80.0,11
10.0,80.0,85.0,82.5,80.0,11
10.083,80.0,85.0,85.0,80.0,11
10.167,85.0,85.0,85.0,80.0,11
10.25,85.0,87.5,87.5,80.0,11
10.333,85.0,87.5,87.5,80.0,11
10.417,90.0,87.5,87.5,80.0,11
10.5,90.0,87.5,90.0,80.0,11
10.583,90.0,87.5,90.0,80.0,11
10.667,92.5,87.5,90.0,80.0,11
10.75,92.5,87.5,92.5,80.0,11
10.833,95.0,87.5,92.5,82.5,11
10.917,95.0,87.5,95.0,82.5,11
11.0,95.0,90.0,95.0,82.5,10
11.083,95.0,90.0,95.0,85.0,10
11.167,95.0,90.0,95.0,85.0,10
11.25,95.0,90.0,95.0,85.0,10
11.333,95.0,92.5,97.5,87.5,10
11.417,97.5,92.5,97.5,87.5,10
11.5,97.5,95.0,97.5,90.0,10
11.583,97.5,95.0,97.5,90.0,10
11.667,97.5,97.5,97.5,90.0,10
11.75,97.5,97.5,100.0,90.0,10
11.833,100.0,97.5,100.0,90.0,10
11.917,100.0,97.5,100.0,90.0,10
12.0,102.5,97.5,102.5,92.5,10
