time,A,B,P12,P23,current_lorry
0.25,0.0,0.0,2.5,0.0,12
0.333,0.0,0.0,2.5,2.5,12
0.417,0.0,2.5,5.0,2.5,12
0.5,0.0,2.5,5.0,5.0,12
0.583,0.0,2.5,5.0,5.0,12
0.667,0.0,2.5,7.5,7.5,12
0.75,2.5,5.0,7.5,7.5,12
0.833,2.5,5.0,7.5,7.5,12
0.917,2.5,7.5,7.5,7.5,12
1.0,5.0,7.5,10.0,7.5,12
1.083,7.5,7.5,10.0,10.0,12
1.167,7.5,7.5,10.0,10.0,12
1.25,7.5,7.5,12.5,10.0,12
1.333,10.0,10.0,12.5,12.5,12
1.417,10.0,10.0,12.5,12.5,12
1.5,10.0,12.5,15.0,12.5,12
1.583,12.5,12.5,15.0,15.0,11
1.667,12.5,12.5,15.0,15.0,11
1.75,12.5,12.5,17.5,15.0,11
1.833,15.0,15.0,17.5,15.0,11
1.917,15.0,15.0,17.5,17.5,11
2.0,15.0,15.0,20.0,17.5,11
2.083,15.0,15.0,20.0,20.0,11
2.167,15.0,17.5,20.0,20.0,11
2.25,15.0,20.0,22.5,20.0,11
2.333,17.5,20.0,22.5,20.0,11
2.417,17.5,20.0,22.5,22.5,11
2.5,17.5,22.5,25.0,22.5,11
2.583,17.5,22.5,25.0,25.0,11
2.667,17.5,22.5,25.0,25.0,11
2.75,17.5,25.0,25.0,27.5,11
2.833,20.0,25.0,25.0,27.5,11
2.917,20.0,27.5,25.0,27.5,10
3.0,20.0,27.5,27.5,27.5,10
3.083,22.5,27.5,27.5,27.5,10
3.167,22.5,27.5,27.5,27.5,10
3.25,25.0,27.5,30.0,27.5,10
3.333,25.0,27.5,30.0,30.0,10
3.417,25.0,30.0,32.5,30.0,10
3.5,25.0,30.0,32.5,32.5,10
3.583,27.5,32.5,32.5,32.5,11
3.667,27.5,32.5,35.0,32.5,11
3.75,30.0,32.5,35.0,32.5,11
3.833,30.0,35.0,35.0,32.5,11
3.917,30.0,35.0,35.0,32.5,11
4.0,35.0,35.0,37.5,32.5,11
4.083,35.0,35.0,37.5,32.5,11
4.167,35.0,35.0,40.0,35.0,11
4.25,37.5,35.0,40.0,35.0,11
4.333,37.5,37.5,40.0,35.0,11
4.417,37.5,37.5,42.5,35.0,11
4.5,40.0,37.5,42.5,37.5,11
4.583,40.0,37.5,42.5,37.5,11
4.667,40.0,40.0,45.0,37.5,11
4.75,42.5,40.0,45.0,37.5,11
4.833,42.5,40.0,45.0,37.5,11
4.917,45.0,40.0,47.5,37.5,11
5.0,47.5,40.0,47.5,40.0,11
5.083,47.5,42.5,50.0,40.0,11
5.167,47.5,42.5,50.0,40.0,11
5.25,50.0,42.5,50.0,40.0,11
5.333,50.0,42.5,50.0,40.0,11
5.417,52.5,42.5,52.5,42.5,10
5.5,52.5,42.5,52.5,42.5,10
5.583,52.5,45.0,55.0,42.5,10
5.667,52.5,45.0,55.0,45.0,10
5.75,52.5,45.0,55.0,45.0,10
5.833,52.5,47.5,57.5,45.0,11
5.917,55.0,47.5,57.5,47.5,11
6.0,55.0,50.0,57.5,47.5,11
6.083,55.0,50.0,57.5,47.5,11
6.167,55.0,50.0,60.0,47.5,11
6.25,57.5,50.0,60.0,50.0,11
6.333,57.5,52.5,60.0,50.0,11
6.417,57.5,52.5,62.5,50.0,11
6.5,60.0,52.5,62.5,52.5,11
6.583,60.0,57.5,62.5,52.5,11
6.667,60.0,57.5,62.5,52.5,11
6.75,62.5,57.5,62.5,52.5,11
6.833,62.5,57.5,65.0,52.5,11
6.917,65.0,57.5,65.0,52.5,11
7.0,67.5,57.5,67.5,52.5,11
7.083,67.5,57.5,67.5,52.5,11
7.167,67.5,57.5,67.5,55.0,11
7.25,67.5,57.5,70.0,55.0,11
7.333,70.0,57.5,70.0,57.5,11
7.417,70.0,60.0,70.0,57.5,11
7.5,70.0,60.0,72.5,57.5,11
7.583,72.5,62.5,72.5,57.5,10
7.667,72.5,62.5,72.5,57.5,10
7.75,72.5,62.5,75.0,57.5,10
7.833,75.0,62.5,75.0,60.0,10
7.917,77.5,62.5,75.0,60.0,9
8.0,77.5,62.5,77.5,60.0,9
8.083,77.5,62.5,77.5,60.0,7
8.167,77.5,62.5,77.5,60.0,7
8.25,77.5,65.0,77.5,60.0,7
8.333,77.5,65.0,77.5,60.0,7
8.417,77.5,65.0,77.5,60.0,7
8.5,80.0,65.0,77.5,60.0,7
8.583,80.0,65.0,80.0,60.0,7
8.667,80.0,65.0,80.0,60.0,7
8.75,80.0,65.0,80.0,60.0,7
8.833,80.0,65.0,80.0,60.0,7
8.917,80.0,65.0,80.0,60.0,7
9.0,80.0,65.0,80.0,60.0,7
9.083,80.0,65.0,80.0,62.5,7
9.167,80.0,65.0,82.5,62.5,7
9.25,80.0,65.0,82.5,62.5,6
9.333,80.0,65.0,82.5,62.5,6
9.417,80.0,67.5,82.5,62.5,6
9.5,80.0,67.5,82.5,62.5,6
9.583,80.0,67.5,82.5,62.5,6
9.667,80.0,67.5,82.5,62.5,6
9.75,80.0,67.5,85.0,65.0,7
9.833,80.0,67.5,85.0,65.0,7
9.917,80.0,70.0,85.0,67.5,7
10.0,80.0,70.0,85.0,67.5,7
10.083,80.0,70.0,85.0,67.5,7
10.167,82.5,72.5,85.0,67.5,7
10.25,82.5,72.5,85.0,70.0,7
10.333,82.5,72.5,87.5,70.0,7
10.417,82.5,72.5,87.5,72.5,7
10.5,82.5,75.0,87.5,72.5,8
10.583,82.5,75.0,87.5,72.5,8
10.667,82.5,75.0,87.5,75.0,8
10.75,82.5,77.5,87.5,75.0,8
10.833,82.5,77.5,87.5,75.0,8
10.917,82.5,80.0,90.0,77.5,8
11.0,85.0,80.0,90.0,77.5,8
11.083,85.0,80.0,90.0,77.5,8
11.167,85.0,82.5,90.0,77.5,8
11.25,85.0,82.5,90.0,77.5,8
11.333,87.5,82.5,90.0,77.5,8
11.417,87.5,85.0,90.0,77.5,7
11.5,87.5,85.0,92.5,77.5,7
11.583,90.0,85.0,92.5,80.0,7
11.667,90.0,85.0,92.5,80.0,7
11.75,90.0,85.0,95.0,80.0,7
11.833,90.0,85.0,95.0,80.0,7
11.917,90.0,87.5,95.0,80.0,7
12.0,92.5,87.5,95.0,80.0,8
