time,A,B,P12,P23,current_lorry
0.25,0.0,0.0,2.5,0.0,12
0.333,0.0,0.0,2.5,2.5,12
0.417,0.0,2.5,5.0,2.5,12
0.5,0.0,2.5,5.0,5.0,12
0.583,0.0,2.5,5.0,5.0,12
0.667,0.0,2.5,7.5,7.5,12
0.75,2.5,5.0,7.5,7.5,12
0.833,2.5,5.0,7.5,7.5,12
0.917,2.5,7.5,7.5,7.5,12
1.0,5.0,7.5,10.0,7.5,12
1.083,7.5,7.5,10.0,10.0,12
1.167,7.5,7.5,10.0,10.0,12
1.25,7.5,7.5,12.5,10.0,12
1.333,10.0,10.0,12.5,12.5,12
1.417,10.0,10.0,12.5,12.5,11
1.5,10.0,12.5,15.0,12.5,11
1.583,12.5,12.5,15.0,15.0,11
1.667,12.5,12.5,15.0,15.0,11
1.75,12.5,12.5,17.5,15.0,11
1.833,12.5,15.0,17.5,15.0,11
1.917,15.0,15.0,17.5,15.0,11
2.0,15.0,15.0,20.0,15.0,11
2.083,17.5,15.0,20.0,17.5,11
2.167,17.5,15.0,20.0,17.5,11
2.25,17.5,17.5,22.5,17.5,11
2.333,17.5,17.5,22.5,20.0,12
2.417,20.0,17.5,22.5,20.0,12
2.5,20.0,20.0,25.0,20.0,11
2.583,20.0,20.0,25.0,22.5,10
2.667,22.5,22.5,25.0,22.5,10
2.75,22.5,22.5,25.0,22.5,10
2.833,22.5,22.5,25.0,22.5,10
2.917,25.0,22.5,25.0,22.5,10
3.0,25.0,22.5,27.5,22.5,10
3.083,27.5,22.5,27.5,22.5,10
3.167,27.5,22.5,30.0,22.5,10
3.25,27.5,22.5,30.0,25.0,10
3.333,30.0,22.5,30.0,25.0,10
3.417,30.0,25.0,32.5,25.0,10
3.5,32.5,25.0,32.5,25.0,9
3.583,32.5,25.0,32.5,25.0,9
3.667,32.5,25.0,35.0,25.0,9
3.75,35.0,25.0,35.0,27.5,9
3.833,35.0,27.5,35.0,27.5,9
3.917,35.0,27.5,37.5,27.5,9
4.0,35.0,27.5,37.5,30.0,9
4.083,35.0,30.0,37.5,30.0,9
4.167,35.0,30.0,40.0,30.0,9
4.25,35.0,30.0,40.0,30.0,10
4.333,35.0,30.0,40.0,32.5,9
4.417,35.0,32.5,40.0,35.0,9
4.5,35.0,32.5,40.0,35.0,9
4.583,35.0,35.0,40.0,35.0,8
4.667,35.0,35.0,42.5,35.0,8
4.75,37.5,35.0,42.5,37.5,8
4.833,37.5,37.5,42.5,37.5,8
4.917,37.5,37.5,42.5,37.5,8
5.0,37.5,37.5,42.5,37.5,8
5.083,40.0,40.0,42.5,40.0,8
5.167,40.0,40.0,45.0,40.0,8
5.25,40.0,40.0,45.0,40.0,8
5.333,42.5,42.5,45.0,40.0,8
5.417,42.5,42.5,45.0,40.0,8
5.5,45.0,42.5,45.0,40.0,9
5.583,45.0,42.5,45.0,40.0,9
5.667,45.0,42.5,47.5,42.5,9
5.75,47.5,42.5,47.5,42.5,9
5.833,47.5,45.0,50.0,42.5,9
5.917,47.5,45.0,50.0,42.5,9
6.0,50.0,45.0,50.0,42.5,9
6.083,50.0,45.0,52.5,42.5,10
6.167,52.5,45.0,52.5,42.5,10
6.25,52.5,45.0,52.5,45.0,10
6.333,55.0,47.5,55.0,45.0,10
6.417,55.0,47.5,55.0,45.0,10
6.5,57.5,47.5,55.0,45.0,10
6.583,57.5,47.5,57.5,45.0,10
6.667,57.5,47.5,57.5,45.0,10
6.75,57.5,47.5,57.5,47.5,10
6.833,60.0,47.5,60.0,47.5,10
6.917,60.0,50.0,60.0,47.5,10
7.0,60.0,50.0,60.0,50.0,10
7.083,60.0,52.5,62.5,50.0,10
7.167,60.0,52.5,62.5,52.5,10
7.25,60.0,52.5,62.5,52.5,10
7.333,60.0,55.0,62.5,52.5,10
7.417,60.0,55.0,65.0,55.0,10
7.5,62.5,55.0,65.0,55.0,10
7.583,62.5,57.5,65.0,55.0,11
7.667,62.5,57.5,67.5,55.0,11
7.75,65.0,57.5,67.5,57.5,10
7.833,65.0,60.0,67.5,57.5,10
7.917,65.0,60.0,70.0,57.5,10
8.0,65.0,62.5,70.0,60.0,10
8.083,65.0,62.5,70.0,60.0,10
8.167,65.0,62.5,72.5,62.5,10
8.25,67.5,65.0,72.5,62.5,10
8.333,67.5,65.0,72.5,62.5,10
8.417,70.0,67.5,72.5,62.5,10
8.5,70.0,67.5,72.5,62.5,10
8.583,70.0,67.5,75.0,62.5,10
8.667,72.5,67.5,75.0,65.0,10
8.75,72.5,67.5,75.0,65.0,10
8.833,72.5,67.5,77.5,65.0,10
8.917,75.0,67.5,77.5,67.5,10
9.0,75.0,70.0,77.5,67.5,10
9.083,75.0,72.5,80.0,67.5,10
9.167,77.5,72.5,80.0,67.5,10
9.25,77.5,72.5,80.0,70.0,10
9.333,77.5,72.5,80.0,70.0,10
9.417,77.5,72.5,82.5,72.5,10
9.5,77.5,75.0,82.5,72.5,10
9.583,77.5,77.5,82.5,72.5,10
9.667,80.0,77.5,82.5,72.5,9
9.75,80.0,77.5,85.0,75.0,10
9.833,80.0,80.0,85.0,75.0,10
9.917,80.0,80.0,85.0,75.0,10
10.0,80.0,80.0,85.0,77.5,10
10.083,80.0,80.0,85.0,77.5,11
10.167,80.0,80.0,87.5,77.5,11
10.25,82.5,82.5,87.5,80.0,11
10.333,82.5,85.0,87.5,80.0,11
10.417,82.5,85.0,87.5,80.0,11
10.5,85.0,85.0,90.0,80.0,11
10.583,85.0,85.0,90.0,82.5,11
10.667,85.0,87.5,90.0,82.5,10
10.75,85.0,87.5,92.5,82.5,10
10.833,87.5,87.5,92.5,85.0,10
10.917,87.5,90.0,92.5,85.0,10
11.0,87.5,90.0,92.5,85.0,10
11.083,87.5,90.0,95.0,85.0,10
11.167,87.5,92.5,95.0,85.0,10
11.25,87.5,92.5,95.0,85.0,10
11.333,87.5,92.5,95.0,87.5,10
11.417,87.5,92.5,97.5,87.5,10
11.5,87.5,92.5,97.5,90.0,10
11.583,90.0,95.0,97.5,90.0,10
11.667,90.0,95.0,97.5,90.0,10
11.75,90.0,97.5,97.5,90.0,10
11.833,90.0,97.5,100.0,90.0,10
11.917,92.5,97.5,100.0,90.0,10
12.0,92.5,97.5,100.0,90.0,10
